data,wave
-0.001473824261,200.1119995
0.0005699998583,200.3113098
0.00114227063,200.5106506
0.01509477664,200.7100067
0.003976373468,200.9093781
-0.003490397474,201.1087646
0.002668326022,201.3081818
-0.002400357975,201.5076294
0.001987051219,201.707077
0.006156452466,201.9065552
0.009617327712,202.1060486
-0.0001657768444,202.3055725
0.0093720695,202.5051117
0.002504820004,202.7046661
-0.002836373635,202.9042511
0.00653796643,203.1038513
-0.001446573297,203.3034668
-0.007196531631,203.5031128
0.002177808201,203.702774
-0.002236851957,203.9024506
0.00776426075,204.1021576
-0.000983306556,204.3018799
-0.005888484418,204.5016174
-0.001991593046,204.7013702
-0.000411035755,204.9011536
-0.008014061488,205.1009674
0.00424888311,205.3007813
0.003785616485,205.5006256
0.008854300715,205.7005005
0.005883942358,205.9003754
0.002886333968,206.1002808
0.0007880077465,206.3002167
0.002014302183,206.5001526
0.00272282795,206.700119
0.01206991728,206.900116
-0.01125692949,207.1001129
0.008963304572,207.3001404
-0.002591114724,207.5001984
0.007328244857,207.7002563
-0.002672867849,207.9003448
0.004766651895,208.1004486
0.004984660074,208.3005829
0.003921871539,208.5007324
-0.004634939134,208.7008972
0.006483464502,208.9010925
0.0093720695,209.1013031
-0.0008198005962,209.3015289
0.004548644181,209.5017853
0.006892228965,209.7020569
0.01054386143,209.9023438
-0.003408644581,210.1026611
-0.002209600993,210.3029785
-0.008940595202,210.5033417
0.009862586856,210.7037048
0.0006517528091,210.9040985
-0.001283067395,211.1045074
0.01378672943,211.3049469
0.005992946681,211.5054016
-0.002182350028,211.7058716
0.003758365521,211.9063568
-0.002536612796,212.1068726
-0.006651511882,212.3074036
0.01106163021,212.5079651
-0.007142029703,212.7085419
0.000215736989,212.9091339
0.007164739072,213.1097412
-0.00237310701,213.310379
-0.005261711776,213.5110321
0.001033266657,213.7117157
-0.004553185776,213.9123993
-0.004798444919,214.1131134
0.004494142253,214.313858
0.003949122503,214.5146027
0.000351991941,214.7153778
0.01095262635,214.9161835
-0.006433504168,215.1169891
0.001115019666,215.3178253
0.001714541344,215.518692
0.005747687537,215.7195587
0.01127963793,215.9204559
0.004793902859,216.1213837
-0.002536612796,216.3223114
-0.009294858202,216.5232697
0.002041553147,216.7242432
0.006864978001,216.9252472
0.006592468359,217.1262665
-0.00256386376,217.327301
-0.005152707919,217.5283508
0.00863629207,217.7294312
0.03689556569,217.9305267
0.02291581035,218.1316528
-0.001419322332,218.3327789
-0.005670476705,218.5339355
-0.005070954561,218.7351227
-0.0002202788164,218.9363098
0.007055735216,219.1375275
0.007927767001,219.3387756
-0.009567367844,219.5400238
0.003921871539,219.7413025
0.003540357575,219.9425964
-0.004416930955,220.1439209
-0.001283067395,220.3452606
-0.003653903259,220.5466156
-0.009240356274,220.7479858
0.01389573328,220.9493866
-0.0021278481,221.1508026
-0.00458043674,221.3522491
-0.003653903259,221.5536957
-0.008695336059,221.755188
-0.002727369778,221.9566803
-0.003163385671,222.1582031
-0.007550794631,222.359726
0.003186094807,222.5612946
0.01476776507,222.7628632
0.01326896064,222.9644623
0.005120914895,223.1660767
-0.008913343772,223.3677216
0.001796294353,223.5693817
-0.005098205525,223.7710571
0.01133413985,223.9727478
0.0003247409477,224.174469
0.0002429879823,224.3762054
0.0126694385,224.5779572
-0.009512865916,224.7797394
0.002395816147,224.9815369
-0.004471432883,225.1833496
0.00193254929,225.3851929
0.001278525568,225.5870514
0.007191990037,225.7889252
0.003513106611,225.9908142
-0.0007925495738,226.1927338
0.0002702389611,226.3946686
0.0008152587106,226.5966187
0.006864978001,226.7985992
0.0007880077465,227.0005951
-0.001528326306,227.2026062
0.01269668993,227.4046478
0.002368565183,227.6067047
0.007900515571,227.8087769
-0.001146812458,228.0108643
0.004276134074,228.2129822
-0.004907448776,228.4151154
-0.0003020317818,228.6172791
-0.001746334136,228.8194427
0.0005972508225,229.021637
0.001414780505,229.2238617
-0.0001385258511,229.4260864
-0.0002202788164,229.6283417
-0.001065059449,229.8306122
-0.005016452633,230.0329132
0.00272282795,230.2352142
0.002886333968,230.437561
0.01343246643,230.6399078
-5.6772893E-05,230.8422852
-0.0007380475872,231.0446625
-0.0009560555336,231.2470856
0.004303385038,231.4495087
0.011225136,231.6519623
0.000215736989,231.8544312
0.000215736989,232.0569305
0.002831831807,232.2594299
-0.0007380475872,232.4619598
-0.003544899402,232.6645203
-0.004280676134,232.8670807
0.0002702389611,233.0696716
0.01250593271,233.2722778
0.001469282433,233.4749146
-0.01384577341,233.6775665
-2.270915729E-06,233.8802338
-0.001610079198,234.0829163
-0.005779480562,234.2856293
0.008418284357,234.4883575
-0.003245138563,234.6911011
0.002777329879,234.8938599
0.01534003578,235.0966492
0.008718045428,235.2994537
-0.000520039699,235.5022736
0.005366173573,235.7051239
0.005039162003,235.9079895
0.0032678477,236.1108704
0.009208562784,236.3137817
0.008391033858,236.5167084
0.001414780505,236.7196503
0.004303385038,236.9226074
0.002940835897,237.1255951
-0.003027130617,237.328598
-0.003408644581,237.5316162
0.007791511714,237.7346649
-0.00370840542,237.9377136
0.009508323856,238.1408081
0.00168729038,238.3439026
0.00381286745,238.5470276
-0.001964342082,238.7501678
0.00381286745,238.9533234
0.00495740911,239.1564941
0.003131592646,239.3596954
0.0101350965,239.562912
0.006156452466,239.7661591
0.006565217394,239.9694061
0.007464499678,240.1726837
-2.952190334E-05,240.3759766
0.004494142253,240.5792999
0.001714541344,240.7826385
0.004875656217,240.9859924
-0.00370840542,241.1893616
-0.001582828234,241.3927612
0.001333027496,241.5961761
0.001442031469,241.7996063
0.002968086861,242.0030518
0.004548644181,242.2065277
0.005011911038,242.4100189
0.009535575286,242.6135254
0.00708298618,242.8170624
-0.000710796623,243.0206146
-0.00155557727,243.2241821
-0.007850555703,243.4277649
-0.00370840542,243.6313782
0.003921871539,243.8350067
-0.0009560555336,244.0386505
0.002232310129,244.2423248
-0.002482110867,244.4460144
0.001414780505,244.6497192
0.008064021356,244.8534393
0.008091272786,245.0571899
-0.00237310701,245.2609558
0.003077090718,245.4647369
0.007709758822,245.6685333
0.002831831807,245.8723602
0.01190641057,246.0762024
0.006701472215,246.2800598
0.002831831807,246.4839478
-0.001528326306,246.687851
-0.001092310413,246.8917694
-0.001719083171,247.0957031
-0.0005745416856,247.2996674
-0.006597009953,247.5036316
0.007110237144,247.7076416
-0.008831591345,247.9116516
0.001632788335,248.1156921
0.002259561094,248.3197479
0.00405812636,248.523819
0.01291469764,248.7279205
2.498007234E-05,248.9320221
-0.001146812458,249.1361542
0.01256043464,249.3403168
-0.0003837847617,249.5444794
0.007791511714,249.7486725
0.008418284357,249.9528809
0.00528442068,250.1571198
0.001469282433,250.3613586
0.005311671644,250.5656281
0.008064021356,250.7699127
0.007818763144,250.9742279
0.002586572897,251.1785583
-0.001528326306,251.3829041
0.002886333968,251.587265
0.003458604682,251.7916412
0.008009519428,251.996048
-0.001310318359,252.20047
-0.003163385671,252.4049225
0.006265456323,252.609375
0.01525828242,252.813858
0.002068804111,253.0183563
-0.003408644581,253.2228851
-0.005316213705,253.4274139
-0.002890875796,253.6319733
0.004766651895,253.8365479
-0.01133868191,254.041153
0.004793902859,254.2457581
2.498007234E-05,254.4503937
0.007055735216,254.6550446
0.009317567572,254.859726
0.0007062547957,255.0644226
0.006646970287,255.2691345
0.007300993893,255.4738617
-0.002073345939,255.6786041
-0.0009560555336,255.8833771
-0.004798444919,256.0881653
-0.002700118814,256.2929688
0.003540357575,256.4978027
0.007982268929,256.7026367
0.004984660074,256.9075012
-0.005152707919,257.1123962
-0.0006562946364,257.3172913
0.009644579142,257.5222168
0.01089812443,257.7271729
-0.005070954561,257.9321289
-0.001691832207,258.1371155
-0.005861233454,258.3421021
-0.002318604849,258.5471191
-0.006406253204,258.7521667
-0.000983306556,258.9572144
2.498007234E-05,259.1622925
0.01144314464,259.3674011
0.002259561094,259.5725098
0.0006517528091,259.7776489
-0.002209600993,259.9827881
-8.402387903E-05,260.1879578
0.01185190864,260.393158
2.498007234E-05,260.5983582
-0.000983306556,260.8035889
0.01247868221,261.0088501
0.001523784478,261.2141113
-0.003299640492,261.4194031
-0.000520039699,261.6246948
0.008282030001,261.8300171
0.009562825784,262.0353699
-0.001964342082,262.2407227
-0.003599401331,262.446106
-0.001528326306,262.6515198
-0.004825695883,262.8569336
0.007300993893,263.0623779
-0.00795955956,263.2678223
0.004902907182,263.4732971
0.01029860228,263.6788025
-0.008395574987,263.8843079
0.001414780505,264.0898438
-0.002591114724,264.2954102
-0.003163385671,264.5009766
-0.007578045595,264.7065735
-0.004144421313,264.9121704
0.001278525568,265.1177979
0.00114227063,265.3234558
-0.003490397474,265.5291138
0.005120914895,265.7348022
0.0009242626838,265.9405212
-0.000983306556,266.1462402
0.004575895146,266.3519897
-2.270915729E-06,266.5577393
0.006374460179,266.7635193
0.001060517621,266.9693298
0.006428962573,267.1751404
0.009671829641,267.3809814
-0.0003292827751,267.5868225
-0.001937091118,267.7927246
0.006701472215,267.9985962
-0.00237310701,268.2045288
0.01057111286,268.4104614
0.001196772559,268.616394
-0.0008743025246,268.8223877
0.004793902859,269.0283508
0.003622110467,269.234375
0.0130237015,269.4403992
-0.00180083618,269.6464539
0.003513106611,269.8525085
0.01645732671,270.0585938
-0.005561472382,270.2647095
-0.002400357975,270.4708252
0.002096055308,270.6769714
0.003104341682,270.8831177
0.0108436225,271.0892944
0.001714541344,271.2955017
0.002014302183,271.501709
-0.002155099064,271.7079468
0.0104893595,271.9141846
0.004575895146,272.1204529
-0.001937091118,272.3267517
0.007191990037,272.5330811
-0.002700118814,272.7394104
0.0008697606972,272.9457397
0.009998842143,273.1520996
0.001033266657,273.35849
-0.0009560555336,273.5649109
0.01711134985,273.7713318
0.001087768585,273.9777527
0.009481073357,274.1842346
0.007491751108,274.3907166
0.002123306273,274.5971985
-0.007223783061,274.8037109
0.002395816147,275.0102539
-0.00237310701,275.2167969
-0.005752229597,275.4233704
-0.002618365688,275.6299744
-0.003027130617,275.8365784
-0.005261711776,276.0432129
-0.0114749372,276.2498779
0.009671829641,276.456543
0.005802189466,276.663208
0.002995337825,276.8699341
-0.009104100987,277.0766602
0.0006245018449,277.2833862
0.004630397074,277.4901428
0.01166115236,277.6969299
-0.001146812458,277.903717
0.00136027846,278.1105347
-0.00237310701,278.3173828
-0.001392071368,278.524231
-0.006406253204,278.7311096
-0.007196531631,278.9379883
0.004357887432,279.1448975
-0.0008470515604,279.3518372
-0.009649121203,279.5587769
-2.270915729E-06,279.7657471
0.003867369378,279.9727478
0.005556930788,280.1797485
-0.001691832207,280.3867798
0.005447926931,280.593811
-0.002291353885,280.8008728
0.005856691394,281.0079346
0.004548644181,281.2150269
-0.00280912267,281.4221497
-0.0001385258511,281.629303
-0.006924021989,281.8364563
0.004821153823,282.0436096
0.0006517528091,282.2507935
0.01133413985,282.4580078
-0.001719083171,282.6652527
0.00272282795,282.8724976
0.009917088784,283.0797424
0.008745295927,283.2870483
0.003458604682,283.4943542
-0.005016452633,283.7016602
0.003540357575,283.9089966
0.001169521594,284.1163635
0.01065286528,284.3237305
0.006864978001,284.5311279
0.006292707287,284.7385559
-0.005915735383,284.9459839
0.01018959843,285.1534119
-0.006869520061,285.3609009
0.0137322275,285.5683899
0.005420675967,285.7758789
0.0004337448918,285.9833984
-0.0001112748723,286.1909485
0.009726331569,286.3985291
0.01024410035,286.6061096
0.008118523285,286.8136902
-0.001337569323,287.0213013
0.009426571429,287.2289429
0.002504820004,287.436615
0.002750078915,287.6442871
0.005529679824,287.8519592
-0.005452468526,288.0596619
-0.00460768817,288.267395
-0.006842269097,288.4751587
-0.0007925495738,288.6829224
0.007137488108,288.890686
-0.002945377724,289.0985107
-0.002318604849,289.3063354
0.007600754965,289.5141602
0.008472786285,289.7220154
0.004030875396,289.9299011
0.003458604682,290.1377869
0.0005427488359,290.3457031
-0.007114778738,290.5536499
-0.0008470515604,290.7615967
0.01275119185,290.9695435
-0.002209600993,291.1775513
0.008799798787,291.3855591
-0.003381393384,291.5935669
0.01097987778,291.8016052
0.002177808201,292.0096741
-0.002781871706,292.2177429
-0.004389679991,292.4258423
0.009317567572,292.6339722
-0.004089919385,292.8421021
0.004902907182,293.0502625
-0.008967845701,293.2584229
0.0032678477,293.4666138
-0.003081632545,293.6748047
0.01479501557,293.8830566
0.0003247409477,294.0912781
-0.002236851957,294.2995605
0.01089812443,294.507843
-0.003136134474,294.7161255
0.002831831807,294.9244385
-0.001528326306,295.132782
-0.004771193955,295.3411255
0.00405812636,295.5494995
-0.00583398249,295.7579041
0.001850796281,295.9663086
-0.004171672277,296.1747437
0.004821153823,296.3831787
0.002286812058,296.5916443
0.002259561094,296.8001404
0.0009787646122,297.0086365
-0.01449979655,297.2171326
-0.001146812458,297.4256897
-0.0004927887348,297.6342468
0.002886333968,297.842804
0.006292707287,298.0513916
-0.0005745416856,298.2600098
-0.001746334136,298.4686584
-0.006951272953,298.6773071
0.004112628289,298.8859558
0.0032678477,299.094635
-0.000710796623,299.3033447
-0.004171672277,299.5120544
-0.000411035755,299.7207947
-0.001065059449,299.9295654
-0.007687049452,300.1383362
0.004848405253,300.3471375
0.009426571429,300.5559387
-0.00637900224,300.7647705
-0.0003292827751,300.9736023
0.004466891289,301.1824646
0.0001884860103,301.3913574
-0.003871911205,301.6002502
0.001741792308,301.8091736
-0.002454859903,302.0181274
0.007164739072,302.2270813
0.0005427488359,302.4360657
0.002804580843,302.64505
-0.004880197812,302.8540649
-0.001637330279,303.0630798
-0.001773585216,303.2721252
-0.004689441063,303.4812012
-0.001719083171,303.6902771
-0.001419322332,303.8993835
0.01558529399,304.1085205
-0.003572150366,304.3176575
-0.005615974311,304.5267944
0.0005427488359,304.7359619
-0.005588723347,304.9451599
-0.004144421313,305.1543884
-0.004335178062,305.3636169
0.003049839754,305.5728455
0.005556930788,305.7821045
0.004575895146,305.991394
0.006428962573,306.2007141
-0.002427608939,306.4100342
0.006946731359,306.6193542
0.006047448609,306.8287048
0.001496533398,307.0380859
0.003840118414,307.247467
-0.008014061488,307.4568787
0.003894620342,307.6663208
0.005911193788,307.8757629
0.008418284357,308.0852356
0.0005154978717,308.2947083
-0.00760529656,308.5042114
0.003213345772,308.7137146
0.003022588789,308.9232483
-0.003762907349,309.1328125
-0.001174063422,309.3423767
0.01558529399,309.5519714
0.009099558927,309.7615967
-0.002318604849,309.9712219
0.01291469764,310.1808472
-0.008204818703,310.3905334
-0.004171672277,310.6001892
0.006973982323,310.809906
0.001033266657,311.0196228
-0.0004927887348,311.2293396
0.005148165859,311.4390869
0.002886333968,311.6488647
-0.007632547524,311.8586426
0.001523784478,312.0684509
-0.006079241168,312.2782898
-0.003980915062,312.4881287
-0.002781871706,312.697998
0.0007607567823,312.9078674
-0.004117170349,313.1177673
0.007219241001,313.3276672
-0.001691832207,313.5375977
-0.005697727669,313.7475586
0.006401711144,313.9575195
0.003594859503,314.167511
0.0008697606972,314.3775024
-0.002291353885,314.5875244
-0.009185854346,314.7975769
-0.004362429027,315.0076294
0.007709758822,315.2177124
0.0003792429343,315.4277954
-0.001473824261,315.6379089
-0.004444181919,315.8480225
0.005693185609,316.058197
-0.004144421313,316.2683411
0.00776426075,316.4785156
-0.004907448776,316.6887207
0.002777329879,316.8989563
-0.0004382867191,317.1091919
-0.001119561493,317.3194275
0.005066412967,317.5296936
0.007982268929,317.7399902
-0.004280676134,317.9503174
0.01242417935,318.160614
-0.005316213705,318.3709717
-0.001201314386,318.5813293
0.002913584933,318.7917175
-0.006869520061,319.0021057
0.008827049285,319.2125244
0.006565217394,319.4229431
-0.0006835456006,319.6333923
0.005338922609,319.8438721
0.003594859503,320.0543518
0.00193254929,320.2648621
0.004003624432,320.4753723
-0.005806731526,320.6859131
-0.00406266842,320.8964844
0.006755974144,321.1070557
-0.004798444919,321.317627
0.00272282795,321.5282593
0.006456213538,321.7388611
0.001523784478,321.9495239
0.009317567572,322.1601868
0.004766651895,322.3708496
0.005556930788,322.5815735
0.009290316142,322.7922668
0.002068804111,323.0030212
0.00136027846,323.2137756
-0.004798444919,323.42453
-0.002754620742,323.6353149
0.008091272786,323.8461304
0.008036770858,324.0569458
0.008200276643,324.2677917
0.01236967742,324.4786377
0.003921871539,324.6895142
0.0004337448918,324.9004211
0.000215736989,325.1113281
0.001115019666,325.3222656
-0.000710796623,325.5332031
0.007927767001,325.7441711
0.002177808201,325.9551392
-0.004634939134,326.1661377
0.004303385038,326.3771667
0.005502428859,326.5881958
0.005693185609,326.7992554
0.004575895146,327.0103149
-0.004852946848,327.221405
-0.003136134474,327.4324951
0.005311671644,327.6436157
-0.008177567273,327.8547668
-0.0003565337684,328.065918
0.0005154978717,328.2770996
0.01424999628,328.4883118
-0.007114778738,328.6994934
-0.0002747807885,328.9107361
0.0007062547957,329.1219788
0.006674221251,329.333252
-0.008259320632,329.5445251
-0.001092310413,329.7558289
0.004821153823,329.9671326
0.003594859503,330.1784668
0.001305776532,330.3898315
0.004902907182,330.6011963
0.0008152587106,330.8125916
-0.004198923241,331.0239868
0.01471326314,331.2354126
-0.002400357975,331.4468384
-0.00583398249,331.6582947
0.002913584933,331.8697815
-0.002700118814,332.0812683
0.0002702389611,332.2927856
-0.006706014276,332.504303
0.001905298326,332.7158508
0.007927767001,332.9273987
-0.004117170349,333.1389771
-0.005043703597,333.3505859
0.003731114557,333.5621948
-0.001691832207,333.7738342
0.006973982323,333.9854736
-0.007741551846,334.1971436
0.01040760707,334.408844
0.003131592646,334.6205444
0.002341313986,334.8322449
-0.002945377724,335.0439758
0.004085377324,335.2557373
-0.00618824549,335.4674988
0.004875656217,335.6792908
-0.000710796623,335.8911133
0.02029971592,336.1029358
-0.001991593046,336.3147888
0.0005427488359,336.5266418
-0.001419322332,336.7384949
-0.0002202788164,336.9504089
-0.0001657768444,337.162323
-0.004008166026,337.3742371
0.009099558927,337.5861816
-0.005779480562,337.7981567
-0.003408644581,338.0101318
0.009753582999,338.2221375
-0.0001385258511,338.4341431
-0.0008470515604,338.6461792
0.007682507858,338.8582153
0.009481073357,339.070282
0.00441238936,339.2823792
-0.006651511882,339.4944763
0.008854300715,339.706604
0.002450318076,339.9187317
-0.004689441063,340.1308899
0.001251274603,340.3430786
-0.00122856535,340.5552673
0.00247756904,340.7674561
-0.002400357975,340.9796753
0.001333027496,341.191925
0.009917088784,341.4041748
-0.003190636635,341.6164551
-0.006842269097,341.8287659
-0.004416930955,342.0410767
0.003894620342,342.2533875
0.006265456323,342.4657288
0.01204266585,342.6781006
-0.006597009953,342.8904724
0.006701472215,343.1028748
-0.008150316775,343.3152771
-0.001746334136,343.52771
-8.402387903E-05,343.7401733
0.007600754965,343.9526367
-0.003980915062,344.1651306
0.009699081071,344.3776245
0.004902907182,344.5901489
0.006483464502,344.8026733
0.0032678477,345.0152283
-0.003381393384,345.2277832
0.005911193788,345.4403687
0.0005427488359,345.6529846
0.002668326022,345.8656006
0.006265456323,346.0782471
0.00247756904,346.2908936
0.008036770858,346.5035706
0.04297253862,346.7162476
-0.001174063422,346.9289551
0.008718045428,347.1416931
-0.003435895545,347.3544312
0.005720436573,347.5671997
0.006401711144,347.7799683
0.003158843843,347.9927673
0.006783225108,348.2055664
0.011225136,348.418396
0.002940835897,348.6312561
0.008554539643,348.8441162
-0.0003292827751,349.0569763
0.00136027846,349.2698669
0.01318720728,349.4827881
0.004875656217,349.6957092
0.01040760707,349.9086609
0.002341313986,350.1216431
0.002968086861,350.3346252
0.008391033858,350.5476074
-0.001283067395,350.7606201
-0.005888484418,350.9736633
0.002613823861,351.1867065
-0.004280676134,351.3997803
0.006156452466,351.6128845
-0.008068563417,351.8259583
-0.007687049452,352.039093
-0.005425217561,352.2522278
-0.0005472906632,352.4653931
-0.002781871706,352.6785583
-0.00760529656,352.8917236
0.00193254929,353.10495
-0.007905057631,353.3181763
-0.00370840542,353.5314026
-0.006051990204,353.7446594
0.01422274485,353.9579163
0.001632788335,354.1712036
0.003649361432,354.3845215
0.009208562784,354.5978394
0.01018959843,354.8111877
-0.005043703597,355.0245361
-0.005997488275,355.237915
0.001523784478,355.4513245
0.003594859503,355.6647339
0.005774938501,355.8781433
-0.001528326306,356.0915833
0.009808084927,356.3050537
0.006292707287,356.5185242
-0.001937091118,356.7320251
-0.001882589073,356.9455261
0.001060517621,357.1590576
0.001414780505,357.3725891
0.01318720728,357.5861511
-0.002536612796,357.7997437
0.007927767001,358.0133362
0.01032585371,358.2269592
0.0007335057599,358.4405823
-8.402387903E-05,358.6542358
-0.004471432883,358.8678894
-0.002209600993,359.0815735
-0.00458043674,359.2952576
-0.001855338109,359.5089722
0.005584181752,359.7227173
0.0003247409477,359.9364624
0.003649361432,360.150238
-2.270915729E-06,360.3640137
0.006319958251,360.5778198
-0.00864083413,360.791626
-0.003572150366,361.0054626
-0.001419322332,361.2192993
-0.002400357975,361.4331665
-0.00335414242,361.6470642
0.002314063022,361.8609619
-0.00493469974,362.0748596
0.008718045428,362.2888184
-0.006024739239,362.5027466
0.007001233287,362.7167358
0.003840118414,362.9307251
0.004276134074,363.1447144
0.002286812058,363.3587341
0.004167130217,363.5727539
-0.002672867849,363.7868042
0.001496533398,364.000885
-0.005016452633,364.2149658
0.00424888311,364.4290771
-0.0002747807885,364.6431885
0.008145774715,364.8573303
0.01479501557,365.0714722
-0.004471432883,365.2856445
0.002177808201,365.4998474
-0.0004382867191,365.7140503
0.002423067112,365.9282532
0.01970019378,366.1424866
-0.007796053775,366.3567505
0.00136027846,366.5710144
-0.004525934812,366.7853088
-0.00101055752,366.9996033
-0.006079241168,367.2139282
0.00247756904,367.4282837
-0.008341073059,367.6426392
0.0130237015,367.8569946
0.003049839754,368.0713806
0.002559321932,368.2857971
0.0004064938985,368.5002136
-0.0021278481,368.7146606
-0.004198923241,368.9291077
0.002532070968,369.1435852
0.001414780505,369.3580627
-0.001146812458,369.5725708
-0.00335414242,369.7871094
-0.004662190098,370.0016479
-0.006869520061,370.2161865
0.005338922609,370.4307556
0.001442031469,370.6453552
0.004875656217,370.8599548
0.007927767001,371.074585
-0.0007652986096,371.2892151
-0.0008198005962,371.5038757
0.005911193788,371.7185364
0.006265456323,371.9332275
0.000351991941,372.1479492
-0.001255816431,372.3626709
-0.0005472906632,372.5773926
0.002014302183,372.7921448
0.008064021356,373.0069275
0.00495740911,373.2217102
0.009644579142,373.4365234
-0.004171672277,373.6513367
0.00833653193,373.8661804
-0.003517648438,374.0810242
0.0009515137062,374.2958984
0.004902907182,374.5108032
-0.0001385258511,374.725708
-0.005070954561,374.9406128
0.006510715466,375.1555481
0.0008152587106,375.3705139
0.006565217394,375.5854797
-0.004307927098,375.8004761
-0.002727369778,376.0154724
0.002559321932,376.2304993
0.0104893595,376.4455261
-0.0008198005962,376.6605835
-0.006024739239,376.8756714
-0.008613583632,377.0907593
0.001523784478,377.3058472
-0.003190636635,377.5209656
-0.008232069202,377.7361145
0.002613823861,377.9512634
-0.01035764627,378.1664429
0.003349600593,378.3816223
0.008282030001,378.5968323
0.01147039514,378.8120422
-0.006351751275,379.0272827
0.00272282795,379.2425232
0.00381286745,379.4577942
-0.01013963856,379.6730957
0.009426571429,379.8883972
-0.005043703597,380.1036987
-0.005806731526,380.3190308
0.01024410035,380.5343933
-0.004907448776,380.7497559
-0.005588723347,380.9651489
-0.008722587489,381.180542
-0.005888484418,381.3959656
-0.0001385258511,381.6113892
-0.001664581243,381.8268433
0.009889838286,382.0423279
-0.007087527774,382.2578125
0.009126810357,382.4732971
-0.005207209848,382.6888123
0.00272282795,382.9043579
0.003921871539,383.1199036
0.002150557237,383.3354797
-0.001146812458,383.5510559
0.013759478,383.7666321
-0.005261711776,383.9822693
-0.004907448776,384.1979065
0.0004882468784,384.4135437
0.01070736721,384.6292114
0.002096055308,384.8448792
-0.001610079198,385.0605774
0.001823545317,385.2763062
-0.004008166026,385.4920349
0.0007880077465,385.7077637
-0.01469055377,385.9235229
0.00528442068,386.1393127
0.001169521594,386.3551025
0.005693185609,386.5709229
-0.0001112748723,386.7867432
0.01217892114,387.002594
5.2231062E-05,387.2184448
0.004521393217,387.4343262
0.006646970287,387.6502075
0.002177808201,387.8661194
-0.001037808484,388.0820618
-0.001037808484,388.2980042
-0.005070954561,388.5139465
0.0005972508225,388.7299194
0.004194381181,388.9459229
